丧葬 用品	自己 罪行	0
地质	地形 地貌	0
郭方	罪犯	0
李凯强	拖轮	0
郭左践	城市 网格	0
人均 公园 绿地 面积	公共 临时 停车场	0
江阴	书面 通知 申请人	0
中等 职业 学校	教育 机构	1
财政 支出	客体	0
钱 师傅	重点 文物	0
在线 平台	工矿 商贸	0
党员 干部	冷藏	0
宁国	城市	1
徐汇区	其 用途	0
城市 公共 交通 企业	过错 范围	0
北京 城市 副 中心	价金	0
代理 公司	县 一 级	0
渣土车	原告 樊某	0
老	十级	0
江阴市 人民 法院	国策	0
旅游 资源	或者 农村 居民 人均 纯收入	0
宿仁训	人物	1
牧区	具体 行政 行为	0
宁国	地点	1
李 大娘	日期	0
叶文杰	石林	0
汕头 经济 特区	行政 区划	1
管理 条例	道路 交通 事故 成因	0
施建新	察看	0
虫病	人民 政府 主要 负责人	0
低 成本	成本	1
业务 部门	肩膀	0
周伟峰	官员	1
渔业 船舶	交通 工具	1
管贻升	道路 边缘	0
耕地 开垦费	肉眼	0
安徽省 人民 代表 大会 常务 委员会	政府 主要 领导人	0
无线电 管理	县长	0
降雨	普桑	0
坐支	领队 业务	0
兴奋剂	药品	1
断路器	邻里	0
东方 医院	最高 限速	0
机动 轮椅车	醒	0
船票	分 层次	0
身体 机能	内陆	0
自驾游	节日	0
广东省 统计局	组织 机构	1
南京路	机动车 外形	0
运输 企业	企业	1
王姓	历史	0
信访人	组织 机构	0
指导性 文件	该校	0
经营 管理 制度	公司	0
阿拉伯 数字	青年	0
庐山区	中国 地名	1
调度室	渔业 船员 证书	0
梅州	历史 文化 名城	1
像素	人口 与 计划 生育 条例	0
完善	发明	0
听力 残疾	强 险 基础	0
景德镇	城镇	1
晚育	次日 上午	0
外卖	按 农村 居民 人均 纯收入	0
金牌	民庭	0
工商 行政 管理 机关	事故 责任人 所在地	0
北京市 公安局 公安 交通 管理局	政府 机构	1
国际 船舶	船舶	1
院长	城市 市容 和 环境 卫生 责任	0
救援 列车	图册	0
主页	网站	1
职业 资格 证书	烧荒	0
违法 行为	扇区	0
喀喇沁	民族	1
销售 公司	款式	0
自然界	地方 标准	0
退伍 军人	国家 税收	0
塑料袋	房屋 产权证	0
支流	省份	0
坡度	前排 座椅	0
中央 财政	组织 机构	1
铁路局	备忘录	0
早餐 店	这 类 事件	0
买卖 关系	本 篇 文章	0
口罩	工业 产品	1
通讯 设备	电子 产品	1
图片	结构性	0
喇家遗址	点数	0
应急 物资	特殊 人群	0
车载	司法 程序	0
道里区	每 辆 车	0
公检法	法律 法规	1
河南省 公安厅	组织 机构	1
孟加拉国	国家	1
个人 行为	吊装	0
重大 交通 事故	农村 残疾人	0
学士 学位	港口 经营者	0
海洋 资源	等级 公路	0
工作证	职业 学校	0
平板车	民俗	0
脂血症	中心区 道路	0
主持人	关键 信息 基础 设施	0
财务 人员	补贴 办法	0
互联网 视听 节目 服务	大 幅度	0
无线 电话	手机	1
朱小丹	话题 人物	1
合同工	职业 学校	0
工作 模式	模式	1
代收费	哪些 事情	0
山西省 人民 政府	组织 机构	0
保洁员	网站	0
钦州市 人民 政府	强 腐蚀性	0
翼 子板	爱好者	0
信息 咨询	组织 机构	0
村务 监督 委员会	组织 机构	1
耳廓 缺损	整个 案件	0
公交车 驾驶员	人物	1
山西省 副省长	副省长	1
邱美	人物	1
实体 经济	河南 分公司	0
广播 电台	电台	1
片子	当然	0
土层	地点	1
排水沟	地点	1
土地 资源	情	0
成都 交警	控制区 范围	0
车船	历史	0
水源 保护区	用户 资金	0
南通市 中级 人民 法院	信号台	0
中共 中央 政治局 委员	示范区 所在地	0
广饶县	保存	0
小型 载客 汽车	交通 工具	1
救援 列车	原告 与 被告	0
充电	所有 费用	0
六安	城市	1
普通 高等 院校	程序 重新	0
医疗 车	汽车 型号	1
农药	其 主要 收入 来源	0
裁判员	刘钊	0
贸易 公司	公司	1
三 格	新 道路 交通法	0
小桥	装配式 建筑	0
灭火 系统	不利 后果	0
关键 设备	各地 标准	0
咸阳市 中心 医院	市政 设施 工程	0
营业 面积	交通 班车	0
现役 军人	各 级 民政 部门	0
初中	钻孔	0
医院	用地 面积	0
国内 旅游 业务	范文	0
洪涝 灾害	首都 经济	0
内乡县	安全 机件	0
龙华区	行政 区划	1
山西省 人民 政府 办公厅	政府 机构	1
长春	中国 地名	1
防滑链	具体 理由	0
沟渠	历史	0
存储 介质	年度 职工 月	0
公共 就业 服务 机构	贵州省 交通	0
城市间	地点	0
蒋朝彬	官员	1
数学 模型	国家 法规	0
天台县	中国 地名	1
专业 合作社	合作社	1
财务 章	更大	0
马自达	车辆 设备	0
汽车 公司	浙江	0
烟青 公路	地点	1
宗教 仪式	各 类 商品	0
孕妇	衣服	0
物质 基础	法院 法官	0
国家 安全 工作	同 类 产品	0
枝条	润滑	0
北碚区	全天	0
净菜	航空 产品	0
有毒 污染物	疾病	0
金佛山	地形 地貌	0
责任 意识	水 区域	0
利民	东乡县	0
船厂	其 范围	0
专职 律师	拖车 公司	0
法律 顾问	顾问	1
高德	业务 许可证	0
手刹	通勤 类	0
学历 教育	郭某于	0
行动 指南	证卡	0
自杀	疾病	0
满族	政协 委员	0
税费	税	1
专用车	那人	0
教练	教师	0
王立保	可靠	0
主要 方式	征收	0
广东	浙江省 公安厅	0
广告 宣传品	品牌	0
恐怖 主义	货源 信息	0
国际 航行 船舶	姑苏 区 人民 政府	0
标本兼治	中医	0
作业 时间	交通 设施	0
建设 工程 施工 许可证	建设 工程 施工 许可证	0
防御	其他 各方	0
裙房	景点	1
平原	地点	1
知名 品牌	沿河	0
迷信	该 方案	0
汽车 底盘	汽车	0
大专 院校	全 市 人民	0
破坏性 地震	收入 情况	0
专用 公路	交通 线路	1
孟小姐	我 这 种 情况	0
环城 东路	地点	1
施工 单位	建筑	0
一站式 服务	机构 处	0
助动车	上级 单位	0
公共 机构	严重 疾病	0
重庆市 涪陵区	酒驾 标准	0
智能化	我们 国家	0
张家口	美化	0
供电局	公司	1
江汉	市 食品	0
东风 汽车 公司	事故 车辆	0
信息 网络	主导 能见度	0
检察长	牌 正 三轮摩托车	0
文化路	孙某宝	0
南岗区	频次等	0
行政 监察	人物	0
防雷	通信 技术	0
智能 交通	科研 机构	0
阜南县	要件 事实	0
坝址	刑侦	0
罐式 半 挂车	交接班	0
无线 上网卡	成员国	0
后赵	历史	1
蒙古国	土壤 环境	0
可燃 液体	化工 产品	1
注册 会计师	泥渣土	0
制动	性 车辆	0
清 东陵	旧 机动车 市场	0
皮鞋	工业 产品	1
青山区	搭乘	0
巡视员	旧 配件	0
按季	中医	0
应在	胰腺	0
先天性 疾病	湖塘	0
分光 光度计	准备金	0
脾脏	未经 公安 机关	0
服务 单位	极高	0
新闻 发言人	发言人	1
经济 组织	组织	1
高新 技术 产品	长乐	0
水土 保持法	商户	0
铁路线	辞职	0
船闸	城市 道路 交通 安全	0
河边	二十日	0
北京市 朝阳区 人民 法院	最 先进	0
定额	建筑	0
服务 企业	隐	0
湖北省 统计局	我们 华律	0
房贷	电力 线路	0
中国 大陆	税法	0
全域 旅游	地点	0
社区 民警	艾滋病	0
丰台区	行政 区划	1
欺行 霸市	省份	0
农业部	营业额	0
陕西省 人民 政府	政府 机构	1
项目 计划	浙江省 人民 政府	0
形态 特征	变卖	0
飞行 教员	教员	1
立案	营养期	0
陕西省 人民 政府	社会 科学院	0
珠海 经济 特区	行政 区划	1
鲁山县	三轮车	0
管理 组织	组织 机构	0
委员	人物	1
团队 旅游	拘束力	0
装修 企业	在下列 情况	0
港湾式 车站	不一定	0
积极性	道路 设施	0
市 人民 法院	月收入	0
气象局	规划 控制线	0
辅导员	账页	0
房山区 司法局	组织 机构	1
林下 经济	经济	1
地区 行署	省份	0
抽象 损失	工资 收入	0
镇 村	营业 执照 副本 复印件	0
大众 公司	公司 门前	0
陪练	坝体	0
律师 事务所	水路 交通 事业	0
身份证 号码	其 产权人	0
坟墓	口	0
水稻	凭证 有效期	0
汕头市 人民 政府	水费	0
案由	法院	0
管理 方案	市 食品 药品	0
自筹 资金	照看	0
现代 汽车	公司	0
食品 安全 事故	普陀	0
荔枝	设备 系统	0
机场 管理	标准 农田	0
许显辉	安委会 主任	0
省辖市	巡游	0
上海港	港口	1
刘伦	山坡	0
药店	政企	0
公共 平台	平台	1
综合 服务 平台	城市 智能	0
交通 民警	人物	1
高级 人民 法院	广州 大道	0
铁法 煤业 集团 总医院	医院	1
朋友家	餐厅	0
路局	守	0
朱 某	藿香 正气	0
天津 西站	地点	1
检验 标准	标准	1
畜牧业	边	0
野生 水仙花	花卉	1
工 牌	蓝图	0
交通 走廊	退伍 军人	0
核设施	设施	1
特殊 教育 学校	居民 饮用水 安全	0
劳动 保护 用品	最低 高度层	0
商业	人物	0
武陵区	地点	1
郭方	受害人 通知 保险 公司	0
城市 轨道 交通	汪 先生	0
市政 工程	工程	1
林乙	作家	1
预防 措施	多方 当事人	0
开县	通知 对方	0
常德	行政 区划	0
法律 制度	挂车 保险	0
江西省 统计局	红绿灯	0
公共 设施	设施	1
生产 基地	大中 城市	0
人格权	历史	0
报刊 亭	配送	0
红线图	依据 和 标准	0
建设 工程 施工 许可证	追缴	0
济南市 中级 人民 法院	人员 档案	0
计算器	用 益 物权人	0
降水量	有效 时间	0
国家级 经济 技术 开发区	非经营性 道路 危险 货物	0
生产 厂家	用房 面积	0
车俊	陪同	0
债券	法律 草案	0
筹备组 成员	白	0
中国 传统 村落	全 省 各地	0
政府 网站	厕所	0
席	居住地 法院	0
专业 技术 人员	职业 学校	0
招标 项目	车 船票	0
金佛山	某市 分公司	0
余天	主持人	1
祖国	民族	0
入股	广告法	0
买卖	法律 法规	0
招标 代理 机构	法定 程序 报批	0
小康	醒	0
副部长	线路 弯道	0
辅路	软件 和 信息 技术 服务业	0
清洁工	道路 交通 安全 事故	0
考点	各界 人士	0
疗效	具体 办法	0
枯草	中医	0
灯光	人物	0
过路费	交通 事故 保险	0
基站	通信 技术	1
协调	工程 业务	0
加保	居住区	0
次生 灾害	自然 灾害	1
交通 运输部 海事局	本 保险单 明细表	0
大 马路	地点	1
胡锦涛	详解	0
老年 教育	公益 广告	0
家庭 总收入	邮政局	0
近代	任何 责任	0
电信 企业	市 环卫 部门	0
报警 系统	其他 合法 方式	0
水生 动物	隆安县	0
急救箱	大梁	0
智能 交通	久凌 储运 有限 公司	0
大型 企业	讲评	0
支队长	省委 书记	0
畜力车	汽车 型号	0
专用车	电话 号码	0
起重 机械	社会 保险 待遇	0
交通量	交通 设施	1
法律 专家	目标 责任制	0
国家 技术 监督局	科研 机构	0
脓肿	整体 收入	0
内设 机构	字号	0
体质	疾病	0
经济 关系	关系	1
水 资源	资源	1
简历	网站	0
公费 医疗	社会 事件	0
公安 民警	人物	1
孙	人物	0
城市 住宅 小区	本项	0
运营 管理 机构	发运	0
机动车 驾驶人	多元化	0
组成 人员	招工	0
农民 专业 合作社	组织 机构	1
祖国	指标 体系	0
宗教 仪式	组长	0
北京 律师	宋体	0
气象 预报	旁听	0
溧阳	住宅 建筑	0
总监	馈	0
外环	省 核	0
赣州	行政 区划	1
中国 保险	担	0
微信 平台	平台	1
安全 工作	商标局	0
乙类药	这个 事	0
汽化器	事故 间接 损失	0
信用 评价	法治 思维	0
大型 客车	其 范围	0
客车	油烟	0
财务 人员	人员	1
住房 公积金	属国	0
省 工商局	笔	0
直属 机构	道路 标志	0
萧山区	耐火 等级	0
国内 旅游	旅游	1
互联网	鲜活 农产品	0
党政 机关	组织 机构	1
个体 经营者	咸阳市	0
司法厅	科研 机构	0
组织 成员	其 营业 执照	0
苦	社会 事件	0
阴囊 损伤	疾病	1
中国 国际 广播 电台	网格	0
航空器	武器 装备	1
农产品 批发 市场	散体 物品	0
青岛港	轮式 机械	0
缝针	肇事者 本身	0
施建新	轻微 交通	0
医疗 垃圾	星	0
体育 事业	危急	0
山西省 公安厅	填报	0
人流 手术	国际 惯例	0
宁夏 回族 自治区 人民 政府	政府 机构	1
机动 轮椅车	省级 公路	0
港口 管理	教程	0
连带 责任	法律 法规	1
西站	增容	0
中国 红十字会	高杆 植物	0
小 城镇	人格 尊严	0
市 人民 医院	胸卡	0
快递员	医疗 补助 金和	0
服务 网站	捐款	0
武警	人物	1
专门 机构	妹妹	0
道德 模范	人为 因素	0
集装箱 码头	其他 法律 问题	0
上级 主管 单位	道德	0
上海	城镇	1
照明 设施	台子	0
晚饭	山西省 人民 政府	0
港口 管理	规定 事项	0
高 保	官员	1
骨灰盒	家具	0
司法 程序	当地 公安 边防 部门	0
南汇区	行政 区划	1
出资人 职责	公司	0
地方 特色	特色	1
城市 基础 设施 用地	汽车 责任 保险 制度	0
我行	承运人 责任	0
国际 船舶	煤电	0
分析 方法	方法	1
养路费	交通 设施	0
执收 单位	价格 政策	0
外伤性 白内障	下肢 残疾 条件	0
趾	工伤 医疗 费用	0
翻译 人员	水井	0
中原区	地点	1
检查 项目	公职 人员	0
编辑	赵	0
随州	工伤 赔偿金	0
论坛	在地上	0
高科技	科技	1
任务书	全 国 公安 交管 部门	0
整治 工程	高举	0
调解 人员	江西省 泰和县 人民 法院	0
驯养	岸滩	0
核心 内容	内容	1
培训 基地	基地	1
兽药	药品	1
宜春	城镇	1
听力	途牛	0
林下 经济	线 和 安全 设施	0
铁路线	期限 问题	0
器质性 精神 障碍	经常 居住地 和 主要 收入 来源	0
叶 先生	人物	1
百分点	地桩	0
互联网 企业	青 羊 区	0
引桥	建筑	1
交通局	组织 机构	1
全 国 重点 文物 保护 单位	建筑	0
国家 铁路局	车 相	0
钱包	除 经	0
韶关	法规 条款	0
教学	社会 保险 制度	0
柱	建筑	0
农村 道路	烧碱	0
理论 基础	条例 和 条款	0
万全县	行政 区划	0
京石 高速 公路	高速 公路	1
省 工商局	索引	0
刘峻	胎	0
营销部	怀远县	0
建制村	村庄	1
高分	汛期	0
历史 文化	国务院 财政 部门	0
人事局	政府 机构	1
政法 机关	组织 机构	1
惠州	城镇	1
香烟	所有 证据	0
晋江市 医院	在家	0
上汽 集团	享有	0
建筑 主体	恐怖 主义	0
面包	托修单	0
历史 建筑	本质 区别	0
工业 企业	组织 机构	1
短途 驳载	港口	0
家家 户户	出行	0
中国 道路 交通 安全 协会	民族 特点	0
龙岩市	城市 规划	0
校区	学校	0
电磁波	通信 技术	1
黄埔 大道	退出	0
铁路 运输 法院	自然 损失	0
培训 机构	机构	1
抵押 权 人	市 信用 平台	0
专职 律师	交通 事故 真相	0
加拿大	地点	1
核心 内容	畜禽 交易	0
胸椎	保单 正本	0
法律界 人士	人士	1
骚扰 电话	费用 部分	0
近代	辩驳	0
爱国 主义 教育 基地	高层次	0
多 缸 发动机	会战	0
字符	县级 国土 资源	0
制造 厂商	我们 这边	0
飞行 事故	倾斜	0
外挂	城市 公园 绿地	0
行为 规范	轻率	0
日清	郑州市 中原区 人民 法院	0
婚庆 公司	海损	0
调解 协议书	私营 企业主	0
测速仪	仪器	1
性能 指标	评审	0
非物质 文化 遗产	自然 灾害 危险	0
福特	负面 清单	0
生猪	生物 物种	0
邳州	工作站	0
总会计师	人物	1
开发区 管委会	海燕	0
公安局 交通 巡逻 警察	离婚证	0
政协 委员	口号	0
石某	历史	0
广播 电台	承保 危险	0
专科 医院	陈 某	0
秦培德	工程师	1
滑县	行政 区划	1
搬家 公司	口径	0
城镇 污水	医院	0
租客	小区 业主	0
农业 生产 资料	组织 机构	0
建筑师	国产 普通型	0
古 文化 遗址	遗址	1
手续	价格 指数	0
自治县	上旬	0
法制 部门	机动车 范围	0
残疾人 运动员	其 所在 单位 或者 上级	0
河南 高速 公路	公路	1
霜冻	道路 交通法	0
正本	人物	0
塑料 购物袋	化工 产品	1
技术 标准	手机	0
学生证	有偿 原则	0
纸钱	用款	0
飞行员	黑恶势力	0
鲁虹	初三	0
地形	区域 规划	0
车辆 划痕 险	化工 公司	0
个体 经营者	定额 编制	0
加工 企业	镇 规划	0
听力	比亚迪	0
户口 登记 机关	组织 机构	1
防汛 抗旱 指挥部	清晨	0
总监	人物	1
诊疗 人次	医院	0
营业 面积	国际 阶段	0
花瓶	本版	0
黄飞燕	铺设	0
车座	汽车 零部件	1
办公费	广西	0
哈尔滨	省会	1
经营 自主权	大道	0
轮圈	实际 情况	0
业务 人员	人员	1
外交部	自然 损失	0
变质	泗河	0
昌平区	地点	1
沈阳 医学院	铁路 职工	0
加速度	流通 领域	0
检察员	电话 报	0
中国 平安 财产 保险 股份 有限 公司	各 机关	0
水 生物	生物 物种	1
指挥 中心	中心	1
城市 基础 设施 用地	生态 功能区	0
中华 人民 共和国 海事局	值班	0
安全 生产 监督 管理局	管理局	1
枸杞	医生	0
保健	疗法	0
部门	华北	0
乌当区	口袋	0
广西 保险 行业 协会	建筑 日照	0
江苏省 人民 代表 大会 常务 委员会	高音 装置	0
蔬菜 大棚	记者	0
层高	急弯 陡坡	0
起重 机械	当事人 或者 当事人	0
风扇	京珠	0
国有 控股 企业	公司	0
公共 体育 设施	建筑	0
远程 教育	教育	1
二维码	流域 综合 治理	0
红色 预警 信号	网站	0
